,predictor_name,coef,fold
460,pcm_zcr_sma_minPos,-0.7092920479400134,3
461,voiceProb_sma_max,0.47215930516398924,3
462,voiceProb_sma_linregc2,-1.1202794195609513,3
463,voiceProb_sma_quartile2,-1.0372526936485333,3
464,F0_sma_max,0.6063217865334201,3
465,F0_sma_range,0.6063217865334201,3
466,F0_sma_kurtosis,-0.6682021559725088,3
467,F0_sma_quartile1,-1.1173431730494954,3
468,F0_sma_iqr2.3,1.5880352344593094,3
469,F0env_sma_maxPos,-0.8862657293348264,3
470,F0env_sma_linregerrQ,1.5761046214592003,3
471,F0env_sma_iqr1.2,-0.21750376810118555,3
472,F0env_sma_iqr2.3,0.1362952233143564,3
473,pcm_loudness_sma_de_max,-1.1926210257600116,3
474,pcm_loudness_sma_de_min,-0.6846999108150706,3
475,pcm_loudness_sma_de_amean,-1.4122201772768155,3
476,pcm_loudness_sma_de_skewness,-0.22673431217619977,3
477,pcm_loudness_sma_de_kurtosis,-0.4794550777581894,3
478,mfcc_sma_de.1._min,0.7897927128566471,3
